GROUP,CODE,NAME,YEAR,ANTIGEN,ANTIGEN_DESCRIPTION,COVERAGE_CATEGORY,COVERAGE_CATEGORY_DESCRIPTION,TARGET_NUMBER,DOSES,COVERAGE,REGION,HPV_INT_DOSES
COUNTRIES,VCT,Saint Vincent and the Grenadines,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,WSM,Samoa,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,1 dose
COUNTRIES,SMR,San Marino,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,164,26.0,16.0,EUR,2 doses (6 months)
COUNTRIES,STP,São Tomé and Príncipe,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,SAU,Saudi Arabia,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EMR,2 doses (12 months)
COUNTRIES,SEN,Senegal,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,2 doses (6 months)
COUNTRIES,SRB,Serbia,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,SYC,Seychelles,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,2 doses (6 months)
COUNTRIES,SLE,Sierra Leone,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,SGP,Singapore,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,25136,296.0,1.0,WPR,2 doses (6 months)
COUNTRIES,SVK,Slovakia,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,SVN,Slovenia,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,38.0,EUR,2 doses (6 months)
COUNTRIES,SLB,Solomon Islands,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,1 dose
COUNTRIES,ZAF,South Africa,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,ESP,Spain,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,73.0,EUR,1 dose
COUNTRIES,LKA,Sri Lanka,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,SEAR,2 doses (6 months)
COUNTRIES,SUR,Suriname,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,,AMR,1 dose
COUNTRIES,SWE,Sweden,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,,EUR,2 doses (6 months)
COUNTRIES,CHE,Switzerland,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,56.0,EUR,2 doses (6 months)
COUNTRIES,TJK,Tajikistan,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,1 dose
COUNTRIES,THA,Thailand,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,SEAR,1 dose
COUNTRIES,TLS,Timor-Leste,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,SEAR,1 dose
COUNTRIES,TGO,Togo,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,TON,Tonga,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,1 dose
COUNTRIES,TTO,Trinidad and Tobago,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,9040,1699.0,19.0,AMR,2 doses (6 months)
COUNTRIES,TUR,Turkey,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,Not yet introduced
COUNTRIES,TKM,Turkmenistan,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,1 dose
COUNTRIES,TUV,Tuvalu,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,1 dose
COUNTRIES,UGA,Uganda,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,UKR,Ukraine,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,Not yet introduced
COUNTRIES,ARE,United Arab Emirates,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EMR,2 doses (6 months)
COUNTRIES,GBR,United Kingdom,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,346276,311470.0,90.0,EUR,1 dose
COUNTRIES,TZA,Tanzania,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,USA,the United States of America,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,51.0,AMR,1 dose
COUNTRIES,URY,Uruguay,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,,AMR,2 doses (6 months)
COUNTRIES,UZB,Uzbekistan,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,1 dose
COUNTRIES,VUT,Vanuatu,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,1 dose
COUNTRIES,ZMB,Zambia,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,ZWE,Zimbabwe,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,ALB,Albania,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,1 dose
COUNTRIES,AND,Andorra,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,ATG,Antigua and Barbuda,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,2 doses (6 months)
COUNTRIES,ARG,Argentina,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,340851,240112.0,70.0,AMR,1 dose
COUNTRIES,ARM,Armenia,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,1 dose
COUNTRIES,AUS,Australia,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,136829,104102.0,76.0,WPR,1 dose
COUNTRIES,AUT,Austria,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,AZE,Azerbaijan,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,Not yet introduced
COUNTRIES,BHS,Bahamas,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,
COUNTRIES,BHR,Bahrain,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EMR,2 doses (6 months)
COUNTRIES,BGD,Bangladesh,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,SEAR,1 dose
COUNTRIES,BRB,Barbados,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,BLR,Belarus,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,BEL,Belgium,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,1.0,EUR,2 doses (6 months)
COUNTRIES,BLZ,Belize,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,BTN,Bhutan,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,6795,5708.0,84.0,SEAR,1 dose
COUNTRIES,BOL,Bolivia,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,BIH,Bosnia and Herzegovina,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,BWA,Botswana,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,2 doses (6 months)
COUNTRIES,BRA,Brazil,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,BRN,Brunei,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,7522,6859.0,91.0,WPR,2 doses (6 months)
COUNTRIES,BGR,Bulgaria,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,BFA,Burkina Faso,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,CPV,Cabo Verde,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,KHM,Cambodia,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,1 dose
COUNTRIES,CMR,Cameroon,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,CAN,Canada,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,,AMR,1 dose
COUNTRIES,CHL,Chile,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,COL,Colombia,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,405573,362076.0,89.0,AMR,1 dose
COUNTRIES,COK,Cook Islands,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,,WPR,2 doses (6 months)
COUNTRIES,CRI,Costa Rica,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,2 doses (6 months)
COUNTRIES,CIV,Ivory Coast,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,HRV,Croatia,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,CYP,Cyprus,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,CZE,Czech Republic,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,43849,32394.0,74.0,EUR,2 doses (6 months)
COUNTRIES,DNK,Denmark,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,34127,22654.0,66.0,EUR,2 doses (6 months)
COUNTRIES,DMA,Dominica,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,DOM,Dominican Republic,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,ECU,Ecuador,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,SLV,El Salvador,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,ERI,Eritrea,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,2 doses (6 months)
COUNTRIES,EST,Estonia,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,1 dose
COUNTRIES,SWZ,Eswatini,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,ETH,Ethiopia,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,FJI,Fiji,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,2 doses (6 months)
COUNTRIES,FIN,Finland,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,FRA,France,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,21.0,EUR,2 doses (6 months)
COUNTRIES,GMB,Gambia,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,GEO,Georgia,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,DEU,Germany,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,40.0,EUR,2 doses (6 months)
COUNTRIES,GRC,Greece,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,,EUR,2 doses (6 months)
COUNTRIES,GRD,Grenada,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,GTM,Guatemala,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,GUY,Guyana,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,31337,4327.0,14.0,AMR,1 dose
COUNTRIES,HND,Honduras,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,HUN,Hungary,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,ISL,Iceland,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,2156,1944.0,90.0,EUR,2 doses (6 months)
COUNTRIES,IDN,Indonesia,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,1 dose
COUNTRIES,IRL,Ireland,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,29620,26364.0,89.0,EUR,1 dose
COUNTRIES,ISR,Israel,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,,EUR,2 doses (6 months)
COUNTRIES,ISR,Israel,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,,EMR,2 doses (6 months)
COUNTRIES,ITA,Italy,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,276942,193048.0,70.0,EUR,2 doses (6 months)
COUNTRIES,JAM,Jamaica,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,JPN,Japan,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,2 doses (6 months)
COUNTRIES,KAZ,Kazakhstan,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,KEN,Kenya,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,KIR,Kiribati,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,1 dose
COUNTRIES,KWT,Kuwait,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EMR,2 doses (6 months)
COUNTRIES,KGZ,Kyrgyzstan,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,1 dose
COUNTRIES,LAO,Laos,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,1 dose
COUNTRIES,LVA,Latvia,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,8702,4811.0,55.0,EUR,2 doses (6 months)
COUNTRIES,LSO,Lesotho,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,2 doses (6 months)
COUNTRIES,LBR,Liberia,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,LBY,Libya,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EMR,
COUNTRIES,LTU,Lithuania,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,LUX,Luxembourg,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,7019,1689.0,24.0,EUR,2 doses (6 months)
COUNTRIES,MWI,Malawi,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,MYS,Malaysia,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,267860,232281.0,87.0,WPR,1 dose
COUNTRIES,MDV,Maldives,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,SEAR,1 dose
COUNTRIES,MLI,Mali,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,MLT,Malta,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,MHL,Marshall Islands,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,605,154.0,25.0,WPR,2 doses (6 months)
COUNTRIES,MRT,Mauritania,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,MUS,Mauritius,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,2 doses (6 months)
COUNTRIES,MEX,Mexico,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,1124198,890372.0,79.0,AMR,1 dose
COUNTRIES,FSM,Micronesia,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,,WPR,2 doses (6 months)
COUNTRIES,MCO,Monaco,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,,EUR,2 doses (6 months)
COUNTRIES,MNG,Mongolia,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,1 dose
COUNTRIES,MNE,Montenegro,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,1 dose
COUNTRIES,MAR,Morocco,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EMR,1 dose
COUNTRIES,MOZ,Mozambique,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,MMR,Myanmar,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,SEAR,1 dose
COUNTRIES,NRU,Nauru,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,2 doses (6 months)
COUNTRIES,NLD,Netherlands,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,98354,62838.0,64.0,EUR,2 doses (6 months)
COUNTRIES,NZL,New Zealand,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,29542,15632.0,53.0,WPR,2 doses (6 months)
COUNTRIES,NGA,Nigeria,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,NIU,Niue,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,2 doses (6 months)
COUNTRIES,MKD,North Macedonia,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,13243,5259.0,40.0,EUR,2 doses (6 months)
COUNTRIES,NOR,Norway,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,30649,23905.0,78.0,EUR,2 doses (6 months)
COUNTRIES,PLW,Palau,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,324,131.0,40.0,WPR,2 doses (6 months)
COUNTRIES,PAN,Panama,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,34191,33750.0,99.0,AMR,2 doses (6 months)
COUNTRIES,PRY,Paraguay,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,PER,Peru,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,270024,321.0,0.0,AMR,1 dose
COUNTRIES,PHL,Philippines,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,2 doses (6 months)
COUNTRIES,POL,Poland,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,PRT,Portugal,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,57334,53308.0,93.0,EUR,2 doses (6 months)
COUNTRIES,QAT,Qatar,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EMR,2 doses (6 months)
COUNTRIES,KOR,South Korea,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,2 doses (6 months)
COUNTRIES,MDA,Moldova,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,ROU,Romania,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,RUS,Russia,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,Not yet introduced
COUNTRIES,RWA,Rwanda,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,132356,62207.0,47.0,AFR,1 dose
COUNTRIES,KNA,Saint Kitts and Nevis,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,LCA,Saint Lucia,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,VCT,Saint Vincent and the Grenadines,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
