GROUP	CODE	NAME	YEAR	ANTIGEN	ANTIGEN_DESCRIPTION	COVERAGE_CATEGORY	COVERAGE_CATEGORY_DESCRIPTION	TARGET_NUMBER	DOSES	COVERAGE
COUNTRIES	PRY	Paraguay	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	PER	Peru	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	PER	Peru	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	PER	Peru	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	271424	521	0
COUNTRIES	PER	Peru	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	PER	Peru	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	PHL	Philippines	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	PHL	Philippines	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	PHL	Philippines	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	PHL	Philippines	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	PHL	Philippines	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	POL	Poland	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	POL	Poland	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	POL	Poland	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	POL	Poland	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	POL	Poland	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	PRT	Portugal	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	58025	54478	94
COUNTRIES	PRT	Portugal	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	PRT	Portugal	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	54364	54047	99
COUNTRIES	PRT	Portugal	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	PRT	Portugal	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	54364	52128	96
COUNTRIES	QAT	Qatar	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	QAT	Qatar	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	QAT	Qatar	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	QAT	Qatar	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	QAT	Qatar	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	KOR	Republic of Korea	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	KOR	Republic of Korea	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	KOR	Republic of Korea	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	KOR	Republic of Korea	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	KOR	Republic of Korea	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	MDA	Republic of Moldova	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	MDA	Republic of Moldova	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	MDA	Republic of Moldova	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	MDA	Republic of Moldova	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	MDA	Republic of Moldova	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	ROU	Romania	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	ROU	Romania	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	ROU	Romania	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	ROU	Romania	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	ROU	Romania	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	RUS	Russian Federation	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	RUS	Russian Federation	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	RUS	Russian Federation	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	RUS	Russian Federation	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	RUS	Russian Federation	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	RWA	Rwanda	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	RWA	Rwanda	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	122575	36150	29
COUNTRIES	RWA	Rwanda	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	138021	78672	57
COUNTRIES	RWA	Rwanda	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	RWA	Rwanda	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	122575	35097	29
COUNTRIES	KNA	Saint Kitts and Nevis	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	KNA	Saint Kitts and Nevis	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	KNA	Saint Kitts and Nevis	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	KNA	Saint Kitts and Nevis	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	KNA	Saint Kitts and Nevis	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	LCA	Saint Lucia	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	LCA	Saint Lucia	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	LCA	Saint Lucia	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	LCA	Saint Lucia	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	LCA	Saint Lucia	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	VCT	Saint Vincent and the Grenadines	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	VCT	Saint Vincent and the Grenadines	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	VCT	Saint Vincent and the Grenadines	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	VCT	Saint Vincent and the Grenadines	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	VCT	Saint Vincent and the Grenadines	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	WSM	Samoa	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	WSM	Samoa	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	WSM	Samoa	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	WSM	Samoa	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	WSM	Samoa	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	SMR	San Marino	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	SMR	San Marino	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	SMR	San Marino	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	SMR	San Marino	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	SMR	San Marino	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	164	26	16
COUNTRIES	STP	Sao Tome and Principe	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	STP	Sao Tome and Principe	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	STP	Sao Tome and Principe	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	STP	Sao Tome and Principe	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	STP	Sao Tome and Principe	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	SAU	Saudi Arabia	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	SAU	Saudi Arabia	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	SAU	Saudi Arabia	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	SAU	Saudi Arabia	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	SAU	Saudi Arabia	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	SEN	Senegal	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	SEN	Senegal	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	SEN	Senegal	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	SEN	Senegal	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	SEN	Senegal	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	SRB	Serbia	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	SRB	Serbia	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	SRB	Serbia	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	SRB	Serbia	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	SRB	Serbia	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	SYC	Seychelles	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	SYC	Seychelles	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	SYC	Seychelles	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	SYC	Seychelles	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	SYC	Seychelles	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	SLE	Sierra Leone	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	SLE	Sierra Leone	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	SLE	Sierra Leone	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	SLE	Sierra Leone	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	SLE	Sierra Leone	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	SGP	Singapore	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	SGP	Singapore	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	SGP	Singapore	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	25136	296	1
COUNTRIES	SGP	Singapore	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	31546	72	0
COUNTRIES	SGP	Singapore	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	31546	59	0
COUNTRIES	SVK	Slovakia	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	SVK	Slovakia	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	SVK	Slovakia	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	SVK	Slovakia	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	SVK	Slovakia	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	SVN	Slovenia	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	SVN	Slovenia	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	SVN	Slovenia	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			38
COUNTRIES	SVN	Slovenia	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	SVN	Slovenia	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	SLB	Solomon Islands	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	SLB	Solomon Islands	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	SLB	Solomon Islands	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	SLB	Solomon Islands	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	SLB	Solomon Islands	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	ZAF	South Africa	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	ZAF	South Africa	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	ZAF	South Africa	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	ZAF	South Africa	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	ZAF	South Africa	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	ESP	Spain	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	209535	137582	66
COUNTRIES	ESP	Spain	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	ESP	Spain	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	ESP	Spain	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			73
COUNTRIES	ESP	Spain	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	209535	126690	60
COUNTRIES	LKA	Sri Lanka	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	LKA	Sri Lanka	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	LKA	Sri Lanka	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	LKA	Sri Lanka	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	LKA	Sri Lanka	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	SUR	Suriname	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	SUR	Suriname	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	SUR	Suriname	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	SUR	Suriname	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	SUR	Suriname	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	SWE	Sweden	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	SWE	Sweden	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	SWE	Sweden	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	SWE	Sweden	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	SWE	Sweden	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	CHE	Switzerland	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			56
COUNTRIES	CHE	Switzerland	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			51
COUNTRIES	CHE	Switzerland	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	CHE	Switzerland	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			56
COUNTRIES	CHE	Switzerland	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	TJK	Tajikistan	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	TJK	Tajikistan	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	TJK	Tajikistan	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	TJK	Tajikistan	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	TJK	Tajikistan	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	THA	Thailand	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	THA	Thailand	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	THA	Thailand	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	THA	Thailand	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	THA	Thailand	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	TLS	Timor-Leste	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	TLS	Timor-Leste	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	TLS	Timor-Leste	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	TLS	Timor-Leste	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	TLS	Timor-Leste	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	TGO	Togo	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
